,text,name,label
192,hello love name mila ukrainian going daily reporter post update going ukraine information plan post going verified going rumor please really care follow please share information watch video address one deputy parliament alex hagan chain hello everybody name alex country member parliament ukraine want address nice big war middle europe started putin started attack ukraine gain city missile attack military civilian infrastructure ground invasion full scale work twenty first century middle figure thought grade something fill whole world first putin hitler twenty first century going stop ukraine successful go baltic country lithuania latvia estonia poland georgia azerbaijan country endangering secondly ukraine rain full object high danger pipeline nuclear power station chemical factory start disaster planetary scale ecological disaster moment whole world stop real strong sanction please push government need real sanction problem put friend know need embargo ban russian gas oil every barrel russian oil every cubic meter russian gas full blood ukrainian need stop connection russian financial system world financial system swift something done also west help ukraine fighting ground making inflight zone ukraine absolutely possible nato country please well let wait fight u ground ready fight sky much weaker problem please help u nation human history voluntarily gave nuclear weapon arsenal ninety ninety four third biggest nuclear weapon arsenal world asked united kingdom united state russian federation non proliferation nuclear weapon,0_mila.alien_1645715796_7068295514671910191,0
193,bloomer love quick update ukraine today asked today russia loss soldier thirty five hundred tank hundred two armored vehicle five hundred thirty six artillery piece fifteen fighter jet fourteen helicopter eight book system one fight ukraine become something absolutely nest artillery strike key venture knee hip civilian built adding target civilian building infrastructure shooting red cross ambulance vehicle school kindergarten orphanage shooting hospital one augmented cancer center child casualty kid dying second best army world one kindergarten eternity completely destroyed think hit lowest level oh throwing toy wall cell phone around city kid pick explosive chernobyl nuclear power plant taken first day shooting movie pretend ukrainian attacking order destroy dome ukrainian military base occupied using uniform soldier put pretend ukrainian shooting civilian also using advantage go city occupy within going mad obviously losing thought take u within two day logistics suck thought need fuel day ukraine therefore tank stopped fuel voice destroyed army soldier hungry food anymore trying find city give wood deserved lot shooting battling explosion throughout whole country whole day long ukraine standing strong keyword high give call important city still control something shameful putin eye people therefore get ready see lot provocation lot misinformation fake news loose zing badly need dehumanize ukrainian eye make believe shooting people destroying whole country understands take u within next day would congress said president condition still need support still need corner need moral support time make right choice side history want people fighting freedom sovereign said people involved almost every single war around globe time aggressive towards neighbor lying,0_mila.alien_1645917506_7069161857885506862,0
194,matter,0_military_zone777_1654251673_7104956810842377477,0
199,sky crazy last night invasion ukraine superglue honest guy last night pretty crazy nearly impossible sleep explosion going hour whole house shaking felt like earthquake missile flying attacked basically every city people trying flee kiev road blocked though standstill traffic trying leave border surrounded difficult unsafe move,0_moneykristina_1645692676_7068196145561980206,0
201,good morning neighbor,0_morriganamber_1646351054_7071023932362591534,0
207,first lady true tell going run president saint row said,0_myzecron_1659166254_7126064762936380677,0
208,yeah ui beyond eating bad diesel fuel davy mind id,0_n0name77777_1655105172_7108622547272355077,0
209,see bull,0_nadibeloborodova_1655930556_7112167563735452934,0
210,play guitar soon possible radical idealist see magic,0_nataliia_nataliiaa_1651077426_7091323540414156038,0
211,matter asked slot summer love degree map would meet maple leave go unique see ask unique voice obsolete literally city new york yes fascist medical engineering professor natural order thing u shutting show sure talk article reason mammal lesser glass nine percent get jump origin,0_natalka.shchuka_1651500913_7093142400561958150,0
